ID,v024_nfhs4,sdistri,nfhs4_statecode,nfhs4_state,nfhs4_district,nfhs4d_total
S02,33,165,UP,Uttar Pradesh,Jalaun,27.2
S30,33,165,UP,Uttar Pradesh,Jalaun,31.1
S31,33,165,UP,Uttar Pradesh,Jalaun,0
S32,33,165,UP,Uttar Pradesh,Jalaun,0.3
S33,33,165,UP,Uttar Pradesh,Jalaun,1.2
S34,33,165,UP,Uttar Pradesh,Jalaun,8.8
S36,33,165,UP,Uttar Pradesh,Jalaun,15
S37,33,165,UP,Uttar Pradesh,Jalaun,5.3
S38,33,165,UP,Uttar Pradesh,Jalaun,25.8
S39,33,165,UP,Uttar Pradesh,Jalaun,20.1
S40,33,165,UP,Uttar Pradesh,Jalaun,51.5
S03,33,165,UP,Uttar Pradesh,Jalaun,928
S41,33,165,UP,Uttar Pradesh,Jalaun,17.1
S42,33,165,UP,Uttar Pradesh,Jalaun,87.8
S43,33,165,UP,Uttar Pradesh,Jalaun,10.9
V33,33,165,UP,Uttar Pradesh,Jalaun,4.1
S45,33,165,UP,Uttar Pradesh,Jalaun,79.5
S46,33,165,UP,Uttar Pradesh,Jalaun,39.5
V36,33,165,UP,Uttar Pradesh,Jalaun,61
S47,33,165,UP,Uttar Pradesh,Jalaun,3832
S48,33,165,UP,Uttar Pradesh,Jalaun,2.9
S49,33,165,UP,Uttar Pradesh,Jalaun,3.9
S04,33,165,UP,Uttar Pradesh,Jalaun,653
S50,33,165,UP,Uttar Pradesh,Jalaun,83.8
S51,33,165,UP,Uttar Pradesh,Jalaun,72.2
S52,33,165,UP,Uttar Pradesh,Jalaun,2.1
S53,33,165,UP,Uttar Pradesh,Jalaun,79.9
S54,33,165,UP,Uttar Pradesh,Jalaun,5.2
S55,33,165,UP,Uttar Pradesh,Jalaun,31
S56,33,165,UP,Uttar Pradesh,Jalaun,2.2
S57,33,165,UP,Uttar Pradesh,Jalaun,54.7
S59,33,165,UP,Uttar Pradesh,Jalaun,85
S60,33,165,UP,Uttar Pradesh,Jalaun,61.3
S05,33,165,UP,Uttar Pradesh,Jalaun,67.9
S61,33,165,UP,Uttar Pradesh,Jalaun,72.6
S62,33,165,UP,Uttar Pradesh,Jalaun,71.9
S65,33,165,UP,Uttar Pradesh,Jalaun,55.6
V53,33,165,UP,Uttar Pradesh,Jalaun,36.6
S67,33,165,UP,Uttar Pradesh,Jalaun,96.2
S68,33,165,UP,Uttar Pradesh,Jalaun,0
S69,33,165,UP,Uttar Pradesh,Jalaun,6.8
S70,33,165,UP,Uttar Pradesh,Jalaun,NA
S71,33,165,UP,Uttar Pradesh,Jalaun,NA
S72,33,165,UP,Uttar Pradesh,Jalaun,NA
V06,33,165,UP,Uttar Pradesh,Jalaun,89
S73,33,165,UP,Uttar Pradesh,Jalaun,0.8
S74,33,165,UP,Uttar Pradesh,Jalaun,NA
S75,33,165,UP,Uttar Pradesh,Jalaun,38.4
S76,33,165,UP,Uttar Pradesh,Jalaun,NA
S77,33,165,UP,Uttar Pradesh,Jalaun,NA
S78,33,165,UP,Uttar Pradesh,Jalaun,0
S79,33,165,UP,Uttar Pradesh,Jalaun,NA
S80,33,165,UP,Uttar Pradesh,Jalaun,0
S81,33,165,UP,Uttar Pradesh,Jalaun,45.6
S82,33,165,UP,Uttar Pradesh,Jalaun,32.2
V07,33,165,UP,Uttar Pradesh,Jalaun,98.1
S83,33,165,UP,Uttar Pradesh,Jalaun,14.3
S84,33,165,UP,Uttar Pradesh,Jalaun,49.2
S86,33,165,UP,Uttar Pradesh,Jalaun,22
S87,33,165,UP,Uttar Pradesh,Jalaun,18.8
S88,33,165,UP,Uttar Pradesh,Jalaun,11.2
S89,33,165,UP,Uttar Pradesh,Jalaun,9.4
S92,33,165,UP,Uttar Pradesh,Jalaun,84.8
S93,33,165,UP,Uttar Pradesh,Jalaun,62
S94,33,165,UP,Uttar Pradesh,Jalaun,59.3
S95,33,165,UP,Uttar Pradesh,Jalaun,61.8
V08,33,165,UP,Uttar Pradesh,Jalaun,48.1
S97,33,165,UP,Uttar Pradesh,Jalaun,30.5
V81,33,165,UP,Uttar Pradesh,Jalaun,2.8
V82,33,165,UP,Uttar Pradesh,Jalaun,1.3
V83,33,165,UP,Uttar Pradesh,Jalaun,3.6
V84,33,165,UP,Uttar Pradesh,Jalaun,2.6
V85,33,165,UP,Uttar Pradesh,Jalaun,3.3
V86,33,165,UP,Uttar Pradesh,Jalaun,0.6
V87,33,165,UP,Uttar Pradesh,Jalaun,0.3
V88,33,165,UP,Uttar Pradesh,Jalaun,6.8
V89,33,165,UP,Uttar Pradesh,Jalaun,0
S10,33,165,UP,Uttar Pradesh,Jalaun,33.3
V90,33,165,UP,Uttar Pradesh,Jalaun,0
S111,33,165,UP,Uttar Pradesh,Jalaun,4.4
S112,33,165,UP,Uttar Pradesh,Jalaun,2.9
S113,33,165,UP,Uttar Pradesh,Jalaun,3.7
S01,33,194,UP,Uttar Pradesh,Jaunpur,63.1
S11,33,194,UP,Uttar Pradesh,Jaunpur,93.2
S12,33,194,UP,Uttar Pradesh,Jaunpur,3.4
V12,33,194,UP,Uttar Pradesh,Jaunpur,67.4
S15,33,194,UP,Uttar Pradesh,Jaunpur,91.5
S16,33,194,UP,Uttar Pradesh,Jaunpur,39.5
S20,33,194,UP,Uttar Pradesh,Jaunpur,18.9
S21,33,194,UP,Uttar Pradesh,Jaunpur,NA
S23,33,194,UP,Uttar Pradesh,Jaunpur,2.6
S28,33,194,UP,Uttar Pradesh,Jaunpur,38.1
S29,33,194,UP,Uttar Pradesh,Jaunpur,28.3
S02,33,194,UP,Uttar Pradesh,Jaunpur,32.7
S30,33,194,UP,Uttar Pradesh,Jaunpur,22.2
S31,33,194,UP,Uttar Pradesh,Jaunpur,0
S32,33,194,UP,Uttar Pradesh,Jaunpur,0.7
S33,33,194,UP,Uttar Pradesh,Jaunpur,1.5
S34,33,194,UP,Uttar Pradesh,Jaunpur,3.7
S36,33,194,UP,Uttar Pradesh,Jaunpur,24.1
S37,33,194,UP,Uttar Pradesh,Jaunpur,11
S38,33,194,UP,Uttar Pradesh,Jaunpur,9.5
S39,33,194,UP,Uttar Pradesh,Jaunpur,47
S40,33,194,UP,Uttar Pradesh,Jaunpur,44.8
S03,33,194,UP,Uttar Pradesh,Jaunpur,1115
S41,33,194,UP,Uttar Pradesh,Jaunpur,28.3
S42,33,194,UP,Uttar Pradesh,Jaunpur,90.7
S43,33,194,UP,Uttar Pradesh,Jaunpur,17.1
V33,33,194,UP,Uttar Pradesh,Jaunpur,4.9
S45,33,194,UP,Uttar Pradesh,Jaunpur,83.2
S46,33,194,UP,Uttar Pradesh,Jaunpur,49.9
V36,33,194,UP,Uttar Pradesh,Jaunpur,53.3
S47,33,194,UP,Uttar Pradesh,Jaunpur,1557
S48,33,194,UP,Uttar Pradesh,Jaunpur,1.1
S49,33,194,UP,Uttar Pradesh,Jaunpur,16.4
S04,33,194,UP,Uttar Pradesh,Jaunpur,833
S50,33,194,UP,Uttar Pradesh,Jaunpur,73.3
S51,33,194,UP,Uttar Pradesh,Jaunpur,50.3
S52,33,194,UP,Uttar Pradesh,Jaunpur,3.5
S53,33,194,UP,Uttar Pradesh,Jaunpur,76.6
S54,33,194,UP,Uttar Pradesh,Jaunpur,8.1
S55,33,194,UP,Uttar Pradesh,Jaunpur,26.5
S56,33,194,UP,Uttar Pradesh,Jaunpur,4
S57,33,194,UP,Uttar Pradesh,Jaunpur,53.1
S59,33,194,UP,Uttar Pradesh,Jaunpur,91
S60,33,194,UP,Uttar Pradesh,Jaunpur,70.7
S05,33,194,UP,Uttar Pradesh,Jaunpur,45.8
S61,33,194,UP,Uttar Pradesh,Jaunpur,65.9
S62,33,194,UP,Uttar Pradesh,Jaunpur,72.3
S65,33,194,UP,Uttar Pradesh,Jaunpur,51.7
V53,33,194,UP,Uttar Pradesh,Jaunpur,40.3
S67,33,194,UP,Uttar Pradesh,Jaunpur,75.1
S68,33,194,UP,Uttar Pradesh,Jaunpur,3.9
S69,33,194,UP,Uttar Pradesh,Jaunpur,16.1
S70,33,194,UP,Uttar Pradesh,Jaunpur,32.6
S71,33,194,UP,Uttar Pradesh,Jaunpur,17.1
S72,33,194,UP,Uttar Pradesh,Jaunpur,71.3
V06,33,194,UP,Uttar Pradesh,Jaunpur,78.3
S73,33,194,UP,Uttar Pradesh,Jaunpur,3.1
S74,33,194,UP,Uttar Pradesh,Jaunpur,63.8
S75,33,194,UP,Uttar Pradesh,Jaunpur,25.1
S76,33,194,UP,Uttar Pradesh,Jaunpur,20.1
S77,33,194,UP,Uttar Pradesh,Jaunpur,35.7
S78,33,194,UP,Uttar Pradesh,Jaunpur,7
S79,33,194,UP,Uttar Pradesh,Jaunpur,NA
S80,33,194,UP,Uttar Pradesh,Jaunpur,6.1
S81,33,194,UP,Uttar Pradesh,Jaunpur,48
S82,33,194,UP,Uttar Pradesh,Jaunpur,27.3
V07,33,194,UP,Uttar Pradesh,Jaunpur,95.4
S83,33,194,UP,Uttar Pradesh,Jaunpur,8.4
S84,33,194,UP,Uttar Pradesh,Jaunpur,52.7
S86,33,194,UP,Uttar Pradesh,Jaunpur,29
S87,33,194,UP,Uttar Pradesh,Jaunpur,21.3
S88,33,194,UP,Uttar Pradesh,Jaunpur,14.7
S89,33,194,UP,Uttar Pradesh,Jaunpur,16.1
S92,33,194,UP,Uttar Pradesh,Jaunpur,58
S93,33,194,UP,Uttar Pradesh,Jaunpur,51.2
S94,33,194,UP,Uttar Pradesh,Jaunpur,59.9
S95,33,194,UP,Uttar Pradesh,Jaunpur,51.7
V08,33,194,UP,Uttar Pradesh,Jaunpur,24.1
S97,33,194,UP,Uttar Pradesh,Jaunpur,23.1
V81,33,194,UP,Uttar Pradesh,Jaunpur,3.9
V82,33,194,UP,Uttar Pradesh,Jaunpur,1.6
V83,33,194,UP,Uttar Pradesh,Jaunpur,4.4
V84,33,194,UP,Uttar Pradesh,Jaunpur,2.2
V85,33,194,UP,Uttar Pradesh,Jaunpur,4
V86,33,194,UP,Uttar Pradesh,Jaunpur,0.5
V87,33,194,UP,Uttar Pradesh,Jaunpur,0.7
V88,33,194,UP,Uttar Pradesh,Jaunpur,8.2
V89,33,194,UP,Uttar Pradesh,Jaunpur,1.9
S10,33,194,UP,Uttar Pradesh,Jaunpur,21.5
V90,33,194,UP,Uttar Pradesh,Jaunpur,0
S111,33,194,UP,Uttar Pradesh,Jaunpur,13.6
S112,33,194,UP,Uttar Pradesh,Jaunpur,4.2
S113,33,194,UP,Uttar Pradesh,Jaunpur,11.4
S01,33,137,UP,Uttar Pradesh,Jyotiba Phule Nagar,59.6
S11,33,137,UP,Uttar Pradesh,Jyotiba Phule Nagar,95.9
S12,33,137,UP,Uttar Pradesh,Jyotiba Phule Nagar,3.2
V12,33,137,UP,Uttar Pradesh,Jyotiba Phule Nagar,57.3
S15,33,137,UP,Uttar Pradesh,Jyotiba Phule Nagar,84.6
S16,33,137,UP,Uttar Pradesh,Jyotiba Phule Nagar,29.3
S20,33,137,UP,Uttar Pradesh,Jyotiba Phule Nagar,11.9
S21,33,137,UP,Uttar Pradesh,Jyotiba Phule Nagar,31
S23,33,137,UP,Uttar Pradesh,Jyotiba Phule Nagar,4.3
S28,33,137,UP,Uttar Pradesh,Jyotiba Phule Nagar,59.4
S29,33,137,UP,Uttar Pradesh,Jyotiba Phule Nagar,43.8
S02,33,137,UP,Uttar Pradesh,Jyotiba Phule Nagar,33.8
S30,33,137,UP,Uttar Pradesh,Jyotiba Phule Nagar,10.9
S31,33,137,UP,Uttar Pradesh,Jyotiba Phule Nagar,0
S32,33,137,UP,Uttar Pradesh,Jyotiba Phule Nagar,1
S33,33,137,UP,Uttar Pradesh,Jyotiba Phule Nagar,2.2
S34,33,137,UP,Uttar Pradesh,Jyotiba Phule Nagar,29.2
S36,33,137,UP,Uttar Pradesh,Jyotiba Phule Nagar,11.4
S37,33,137,UP,Uttar Pradesh,Jyotiba Phule Nagar,3.6
S38,33,137,UP,Uttar Pradesh,Jyotiba Phule Nagar,11.1
S39,33,137,UP,Uttar Pradesh,Jyotiba Phule Nagar,28
S40,33,137,UP,Uttar Pradesh,Jyotiba Phule Nagar,55.5
S03,33,137,UP,Uttar Pradesh,Jyotiba Phule Nagar,1004
S41,33,137,UP,Uttar Pradesh,Jyotiba Phule Nagar,33.1
S42,33,137,UP,Uttar Pradesh,Jyotiba Phule Nagar,91.4
S43,33,137,UP,Uttar Pradesh,Jyotiba Phule Nagar,8.6
V33,33,137,UP,Uttar Pradesh,Jyotiba Phule Nagar,4.2
S45,33,137,UP,Uttar Pradesh,Jyotiba Phule Nagar,92.7
S46,33,137,UP,Uttar Pradesh,Jyotiba Phule Nagar,56.7
V36,33,137,UP,Uttar Pradesh,Jyotiba Phule Nagar,41.3
S47,33,137,UP,Uttar Pradesh,Jyotiba Phule Nagar,938
S48,33,137,UP,Uttar Pradesh,Jyotiba Phule Nagar,0
S49,33,137,UP,Uttar Pradesh,Jyotiba Phule Nagar,30.6
S04,33,137,UP,Uttar Pradesh,Jyotiba Phule Nagar,945
S50,33,137,UP,Uttar Pradesh,Jyotiba Phule Nagar,67.2
S51,33,137,UP,Uttar Pradesh,Jyotiba Phule Nagar,30.3
S52,33,137,UP,Uttar Pradesh,Jyotiba Phule Nagar,3.9
S53,33,137,UP,Uttar Pradesh,Jyotiba Phule Nagar,71.2
S54,33,137,UP,Uttar Pradesh,Jyotiba Phule Nagar,10.6
S55,33,137,UP,Uttar Pradesh,Jyotiba Phule Nagar,26.4
S56,33,137,UP,Uttar Pradesh,Jyotiba Phule Nagar,2.8
S57,33,137,UP,Uttar Pradesh,Jyotiba Phule Nagar,74.2
S59,33,137,UP,Uttar Pradesh,Jyotiba Phule Nagar,93.1
S60,33,137,UP,Uttar Pradesh,Jyotiba Phule Nagar,79
S05,33,137,UP,Uttar Pradesh,Jyotiba Phule Nagar,64.4
S61,33,137,UP,Uttar Pradesh,Jyotiba Phule Nagar,84.3
S62,33,137,UP,Uttar Pradesh,Jyotiba Phule Nagar,84.4
S65,33,137,UP,Uttar Pradesh,Jyotiba Phule Nagar,61.7
V53,33,137,UP,Uttar Pradesh,Jyotiba Phule Nagar,46.6
S67,33,137,UP,Uttar Pradesh,Jyotiba Phule Nagar,95.6
S68,33,137,UP,Uttar Pradesh,Jyotiba Phule Nagar,1
S69,33,137,UP,Uttar Pradesh,Jyotiba Phule Nagar,7
S70,33,137,UP,Uttar Pradesh,Jyotiba Phule Nagar,52.4
S71,33,137,UP,Uttar Pradesh,Jyotiba Phule Nagar,17.8
S72,33,137,UP,Uttar Pradesh,Jyotiba Phule Nagar,85.1
V06,33,137,UP,Uttar Pradesh,Jyotiba Phule Nagar,74.8
S73,33,137,UP,Uttar Pradesh,Jyotiba Phule Nagar,1.3
S74,33,137,UP,Uttar Pradesh,Jyotiba Phule Nagar,77.5
S75,33,137,UP,Uttar Pradesh,Jyotiba Phule Nagar,29.3
S76,33,137,UP,Uttar Pradesh,Jyotiba Phule Nagar,19.1
S77,33,137,UP,Uttar Pradesh,Jyotiba Phule Nagar,NA
S78,33,137,UP,Uttar Pradesh,Jyotiba Phule Nagar,2.5
S79,33,137,UP,Uttar Pradesh,Jyotiba Phule Nagar,17.8
S80,33,137,UP,Uttar Pradesh,Jyotiba Phule Nagar,5.3
S81,33,137,UP,Uttar Pradesh,Jyotiba Phule Nagar,44.7
S82,33,137,UP,Uttar Pradesh,Jyotiba Phule Nagar,22.8
V07,33,137,UP,Uttar Pradesh,Jyotiba Phule Nagar,99.9
S83,33,137,UP,Uttar Pradesh,Jyotiba Phule Nagar,7
S84,33,137,UP,Uttar Pradesh,Jyotiba Phule Nagar,42.4
S86,33,137,UP,Uttar Pradesh,Jyotiba Phule Nagar,30
S87,33,137,UP,Uttar Pradesh,Jyotiba Phule Nagar,29.5
S88,33,137,UP,Uttar Pradesh,Jyotiba Phule Nagar,16.9
S89,33,137,UP,Uttar Pradesh,Jyotiba Phule Nagar,10.5
S92,33,137,UP,Uttar Pradesh,Jyotiba Phule Nagar,75.3
S93,33,137,UP,Uttar Pradesh,Jyotiba Phule Nagar,66.6
S94,33,137,UP,Uttar Pradesh,Jyotiba Phule Nagar,74.7
S95,33,137,UP,Uttar Pradesh,Jyotiba Phule Nagar,67
V08,33,137,UP,Uttar Pradesh,Jyotiba Phule Nagar,48.8
S97,33,137,UP,Uttar Pradesh,Jyotiba Phule Nagar,21.7
V81,33,137,UP,Uttar Pradesh,Jyotiba Phule Nagar,6.2
V82,33,137,UP,Uttar Pradesh,Jyotiba Phule Nagar,2.4
V83,33,137,UP,Uttar Pradesh,Jyotiba Phule Nagar,7.6
V84,33,137,UP,Uttar Pradesh,Jyotiba Phule Nagar,4
V85,33,137,UP,Uttar Pradesh,Jyotiba Phule Nagar,4.5
V86,33,137,UP,Uttar Pradesh,Jyotiba Phule Nagar,0.3
V87,33,137,UP,Uttar Pradesh,Jyotiba Phule Nagar,1
V88,33,137,UP,Uttar Pradesh,Jyotiba Phule Nagar,11
V89,33,137,UP,Uttar Pradesh,Jyotiba Phule Nagar,1.1
S10,33,137,UP,Uttar Pradesh,Jyotiba Phule Nagar,31.6
V90,33,137,UP,Uttar Pradesh,Jyotiba Phule Nagar,0
S111,33,137,UP,Uttar Pradesh,Jyotiba Phule Nagar,19.4
S112,33,137,UP,Uttar Pradesh,Jyotiba Phule Nagar,5.3
S113,33,137,UP,Uttar Pradesh,Jyotiba Phule Nagar,5.1
S01,33,160,UP,Uttar Pradesh,Kannauj,66.2
S11,33,160,UP,Uttar Pradesh,Kannauj,94.5
S12,33,160,UP,Uttar Pradesh,Kannauj,5.2
V12,33,160,UP,Uttar Pradesh,Kannauj,60.5
S15,33,160,UP,Uttar Pradesh,Kannauj,81.7
S16,33,160,UP,Uttar Pradesh,Kannauj,28.4
S20,33,160,UP,Uttar Pradesh,Kannauj,16.7
S21,33,160,UP,Uttar Pradesh,Kannauj,24.4
S23,33,160,UP,Uttar Pradesh,Kannauj,4.5
S28,33,160,UP,Uttar Pradesh,Kannauj,36.5
S29,33,160,UP,Uttar Pradesh,Kannauj,20.2
S02,33,160,UP,Uttar Pradesh,Kannauj,36.4
S30,33,160,UP,Uttar Pradesh,Kannauj,6.6
S31,33,160,UP,Uttar Pradesh,Kannauj,0
S32,33,160,UP,Uttar Pradesh,Kannauj,2.5
S33,33,160,UP,Uttar Pradesh,Kannauj,2
S34,33,160,UP,Uttar Pradesh,Kannauj,8.8
S36,33,160,UP,Uttar Pradesh,Kannauj,22.5
S37,33,160,UP,Uttar Pradesh,Kannauj,7.2
S38,33,160,UP,Uttar Pradesh,Kannauj,8.8
S39,33,160,UP,Uttar Pradesh,Kannauj,50.7
S40,33,160,UP,Uttar Pradesh,Kannauj,41.8
S03,33,160,UP,Uttar Pradesh,Kannauj,988
S41,33,160,UP,Uttar Pradesh,Kannauj,11.4
S42,33,160,UP,Uttar Pradesh,Kannauj,81.9
S43,33,160,UP,Uttar Pradesh,Kannauj,10.5
V33,33,160,UP,Uttar Pradesh,Kannauj,2
S45,33,160,UP,Uttar Pradesh,Kannauj,83.8
S46,33,160,UP,Uttar Pradesh,Kannauj,44.8
V36,33,160,UP,Uttar Pradesh,Kannauj,52.7
S47,33,160,UP,Uttar Pradesh,Kannauj,1314
S48,33,160,UP,Uttar Pradesh,Kannauj,0.9
S49,33,160,UP,Uttar Pradesh,Kannauj,15.7
S04,33,160,UP,Uttar Pradesh,Kannauj,1099
S50,33,160,UP,Uttar Pradesh,Kannauj,62.4
S51,33,160,UP,Uttar Pradesh,Kannauj,44.2
S52,33,160,UP,Uttar Pradesh,Kannauj,2.4
S53,33,160,UP,Uttar Pradesh,Kannauj,63.3
S54,33,160,UP,Uttar Pradesh,Kannauj,4.4
S55,33,160,UP,Uttar Pradesh,Kannauj,22.9
S56,33,160,UP,Uttar Pradesh,Kannauj,0.4
S57,33,160,UP,Uttar Pradesh,Kannauj,48.7
S59,33,160,UP,Uttar Pradesh,Kannauj,86.7
S60,33,160,UP,Uttar Pradesh,Kannauj,67.4
S05,33,160,UP,Uttar Pradesh,Kannauj,41
S61,33,160,UP,Uttar Pradesh,Kannauj,59
S62,33,160,UP,Uttar Pradesh,Kannauj,67.4
S65,33,160,UP,Uttar Pradesh,Kannauj,46.4
V53,33,160,UP,Uttar Pradesh,Kannauj,36.8
S67,33,160,UP,Uttar Pradesh,Kannauj,76.6
S68,33,160,UP,Uttar Pradesh,Kannauj,2.7
S69,33,160,UP,Uttar Pradesh,Kannauj,17.5
S70,33,160,UP,Uttar Pradesh,Kannauj,32.3
S71,33,160,UP,Uttar Pradesh,Kannauj,15.1
S72,33,160,UP,Uttar Pradesh,Kannauj,62.6
V06,33,160,UP,Uttar Pradesh,Kannauj,70.7
S73,33,160,UP,Uttar Pradesh,Kannauj,13.1
S74,33,160,UP,Uttar Pradesh,Kannauj,66
S75,33,160,UP,Uttar Pradesh,Kannauj,29.3
S76,33,160,UP,Uttar Pradesh,Kannauj,55
S77,33,160,UP,Uttar Pradesh,Kannauj,NA
S78,33,160,UP,Uttar Pradesh,Kannauj,4.9
S79,33,160,UP,Uttar Pradesh,Kannauj,0
S80,33,160,UP,Uttar Pradesh,Kannauj,3.7
S81,33,160,UP,Uttar Pradesh,Kannauj,50.4
S82,33,160,UP,Uttar Pradesh,Kannauj,12.2
V07,33,160,UP,Uttar Pradesh,Kannauj,99.7
S83,33,160,UP,Uttar Pradesh,Kannauj,3.8
S84,33,160,UP,Uttar Pradesh,Kannauj,32.9
S86,33,160,UP,Uttar Pradesh,Kannauj,23.4
S87,33,160,UP,Uttar Pradesh,Kannauj,30.5
S88,33,160,UP,Uttar Pradesh,Kannauj,13.5
S89,33,160,UP,Uttar Pradesh,Kannauj,10.1
S92,33,160,UP,Uttar Pradesh,Kannauj,41.5
S93,33,160,UP,Uttar Pradesh,Kannauj,25.8
S94,33,160,UP,Uttar Pradesh,Kannauj,27.8
S95,33,160,UP,Uttar Pradesh,Kannauj,25.9
V08,33,160,UP,Uttar Pradesh,Kannauj,22
S97,33,160,UP,Uttar Pradesh,Kannauj,17.8
V81,33,160,UP,Uttar Pradesh,Kannauj,2.8
V82,33,160,UP,Uttar Pradesh,Kannauj,1
V83,33,160,UP,Uttar Pradesh,Kannauj,5.7
V84,33,160,UP,Uttar Pradesh,Kannauj,0.6
V85,33,160,UP,Uttar Pradesh,Kannauj,6
V86,33,160,UP,Uttar Pradesh,Kannauj,0.8
V87,33,160,UP,Uttar Pradesh,Kannauj,0.6
V88,33,160,UP,Uttar Pradesh,Kannauj,7
V89,33,160,UP,Uttar Pradesh,Kannauj,1.9
S10,33,160,UP,Uttar Pradesh,Kannauj,19.2
V90,33,160,UP,Uttar Pradesh,Kannauj,0
S111,33,160,UP,Uttar Pradesh,Kannauj,10.3
S112,33,160,UP,Uttar Pradesh,Kannauj,3.6
S113,33,160,UP,Uttar Pradesh,Kannauj,4.9
S01,33,163,UP,Uttar Pradesh,Kanpur Dehat,66.6
S11,33,163,UP,Uttar Pradesh,Kanpur Dehat,93
S12,33,163,UP,Uttar Pradesh,Kanpur Dehat,3.4
V12,33,163,UP,Uttar Pradesh,Kanpur Dehat,67.9
S15,33,163,UP,Uttar Pradesh,Kanpur Dehat,89.9
S16,33,163,UP,Uttar Pradesh,Kanpur Dehat,37.3
S20,33,163,UP,Uttar Pradesh,Kanpur Dehat,19.4
S21,33,163,UP,Uttar Pradesh,Kanpur Dehat,NA
S23,33,163,UP,Uttar Pradesh,Kanpur Dehat,4.5
S28,33,163,UP,Uttar Pradesh,Kanpur Dehat,47.7
S29,33,163,UP,Uttar Pradesh,Kanpur Dehat,24.7
S02,33,163,UP,Uttar Pradesh,Kanpur Dehat,30.9
S30,33,163,UP,Uttar Pradesh,Kanpur Dehat,14.2
S31,33,163,UP,Uttar Pradesh,Kanpur Dehat,0.2
S32,33,163,UP,Uttar Pradesh,Kanpur Dehat,1.4
S33,33,163,UP,Uttar Pradesh,Kanpur Dehat,1.4
S34,33,163,UP,Uttar Pradesh,Kanpur Dehat,7.4
S36,33,163,UP,Uttar Pradesh,Kanpur Dehat,18.3
S37,33,163,UP,Uttar Pradesh,Kanpur Dehat,5.7
S38,33,163,UP,Uttar Pradesh,Kanpur Dehat,12.3
S39,33,163,UP,Uttar Pradesh,Kanpur Dehat,58.1
S40,33,163,UP,Uttar Pradesh,Kanpur Dehat,26.7
S03,33,163,UP,Uttar Pradesh,Kanpur Dehat,885
S41,33,163,UP,Uttar Pradesh,Kanpur Dehat,6.9
S42,33,163,UP,Uttar Pradesh,Kanpur Dehat,91.2
S43,33,163,UP,Uttar Pradesh,Kanpur Dehat,6.9
V33,33,163,UP,Uttar Pradesh,Kanpur Dehat,1.9
S45,33,163,UP,Uttar Pradesh,Kanpur Dehat,90.8
S46,33,163,UP,Uttar Pradesh,Kanpur Dehat,51.2
V36,33,163,UP,Uttar Pradesh,Kanpur Dehat,52.2
S47,33,163,UP,Uttar Pradesh,Kanpur Dehat,1090
S48,33,163,UP,Uttar Pradesh,Kanpur Dehat,0
S49,33,163,UP,Uttar Pradesh,Kanpur Dehat,16.6
S04,33,163,UP,Uttar Pradesh,Kanpur Dehat,1032
S50,33,163,UP,Uttar Pradesh,Kanpur Dehat,72.5
S51,33,163,UP,Uttar Pradesh,Kanpur Dehat,58.6
S52,33,163,UP,Uttar Pradesh,Kanpur Dehat,2.5
S53,33,163,UP,Uttar Pradesh,Kanpur Dehat,75
S54,33,163,UP,Uttar Pradesh,Kanpur Dehat,8.1
S55,33,163,UP,Uttar Pradesh,Kanpur Dehat,42.3
S56,33,163,UP,Uttar Pradesh,Kanpur Dehat,3.8
S57,33,163,UP,Uttar Pradesh,Kanpur Dehat,62.1
S59,33,163,UP,Uttar Pradesh,Kanpur Dehat,96.2
S60,33,163,UP,Uttar Pradesh,Kanpur Dehat,79.7
S05,33,163,UP,Uttar Pradesh,Kanpur Dehat,79.1
S61,33,163,UP,Uttar Pradesh,Kanpur Dehat,68.5
S62,33,163,UP,Uttar Pradesh,Kanpur Dehat,75.8
S65,33,163,UP,Uttar Pradesh,Kanpur Dehat,52.9
V53,33,163,UP,Uttar Pradesh,Kanpur Dehat,52.8
S67,33,163,UP,Uttar Pradesh,Kanpur Dehat,100
S68,33,163,UP,Uttar Pradesh,Kanpur Dehat,0
S69,33,163,UP,Uttar Pradesh,Kanpur Dehat,11.2
S70,33,163,UP,Uttar Pradesh,Kanpur Dehat,33.3
S71,33,163,UP,Uttar Pradesh,Kanpur Dehat,11.9
S72,33,163,UP,Uttar Pradesh,Kanpur Dehat,81.1
V06,33,163,UP,Uttar Pradesh,Kanpur Dehat,45.5
S73,33,163,UP,Uttar Pradesh,Kanpur Dehat,5.6
S74,33,163,UP,Uttar Pradesh,Kanpur Dehat,88.5
S75,33,163,UP,Uttar Pradesh,Kanpur Dehat,33.3
S76,33,163,UP,Uttar Pradesh,Kanpur Dehat,53.5
S77,33,163,UP,Uttar Pradesh,Kanpur Dehat,NA
S78,33,163,UP,Uttar Pradesh,Kanpur Dehat,6.3
S79,33,163,UP,Uttar Pradesh,Kanpur Dehat,NA
S80,33,163,UP,Uttar Pradesh,Kanpur Dehat,5.5
S81,33,163,UP,Uttar Pradesh,Kanpur Dehat,45.9
S82,33,163,UP,Uttar Pradesh,Kanpur Dehat,15.4
V07,33,163,UP,Uttar Pradesh,Kanpur Dehat,98.7
S83,33,163,UP,Uttar Pradesh,Kanpur Dehat,5.8
S84,33,163,UP,Uttar Pradesh,Kanpur Dehat,36.1
S86,33,163,UP,Uttar Pradesh,Kanpur Dehat,26.6
S87,33,163,UP,Uttar Pradesh,Kanpur Dehat,33.7
